#1	
double	presence(8761,2)
6429600	0.6035
6433200	0.586
6436800	0.6725
6440400	0.7585
6444000	0.6725
6447600	0.6895
6451200	0.6725
6454800	0.724
6458400	0.7415
6462000	0.845
6465600	0.931
6469200	0.931
6472800	0.931
6476400	1
6480000	0.983
6483600	0.983
6487200	0.983
6490800	1
6494400	1
6498000	0.983
6501600	0.914
6505200	0.862
6508800	0.8275
6512400	0.776
6516000	0.724
6519600	0.655
6523200	0.793
6526800	0.8275
6530400	0.776
6534000	0.7415
6537600	0.724
6541200	0.7415
6544800	0.7415
6548400	0.7585
6552000	0.845
6555600	0.8795
6559200	0.8965
6562800	0.983
6566400	0.983
6570000	0.983
6573600	0.983
6577200	1
6580800	1
6584400	0.983
6588000	0.914
6591600	0.862
6595200	0.8275
6598800	0.776
6602400	0.724
6606000	0.655
6609600	0.793
6613200	0.8275
6616800	0.776
6620400	0.7415
6624000	0.724
6627600	0.7415
6631200	0.7415
6634800	0.7585
6638400	0.845
6642000	0.8795
6645600	0.8965
6649200	0.983
6652800	1
6656400	1
6660000	1
6663600	1
6667200	1
6670800	1
6674400	0.931
6678000	0.8105
6681600	0.7415
6685200	0.586
6688800	0.6035
6692400	0.586
6696000	0.6725
6699600	0.7585
6703200	0.6725
6706800	0.6895
6710400	0.6725
6714000	0.724
6717600	0.7415
6721200	0.845
6724800	0.931
6728400	0.931
6732000	0.931
6735600	1
6739200	1
6742800	1
6746400	1
6750000	1
6753600	1
6757200	1
6760800	0.931
6764400	0.8105
6768000	0.7415
6771600	0.586
6775200	0.6035
6778800	0.586
6782400	0.6725
6786000	0.7585
6789600	0.6725
6793200	0.6895
6796800	0.6725
6800400	0.724
6804000	0.7415
6807600	0.845
6811200	0.931
6814800	0.931
6818400	0.931
6822000	1
6825600	1
6829200	1
6832800	1
6836400	1
6840000	1
6843600	1
6847200	0.931
6850800	0.8105
6854400	0.7415
6858000	0.586
6861600	0.6035
6865200	0.586
6868800	0.6725
6872400	0.7585
6876000	0.6725
6879600	0.6895
6883200	0.6725
6886800	0.724
6890400	0.7415
6894000	0.845
6897600	0.931
6901200	0.931
6904800	0.931
6908400	1
6912000	1
6915600	1
6919200	1
6922800	1
6926400	1
6930000	1
6933600	0.931
6937200	0.8105
6940800	0.7415
6944400	0.586
6948000	0.6035
6951600	0.586
6955200	0.6725
6958800	0.7585
6962400	0.6725
6966000	0.6895
6969600	0.6725
6973200	0.724
6976800	0.7415
6980400	0.845
6984000	0.931
6987600	0.931
6991200	0.931
6994800	1
6998400	1
7002000	1
7005600	1
7009200	1
7012800	1
7016400	1
7020000	0.931
7023600	0.8105
7027200	0.7415
7030800	0.586
7034400	0.6035
7038000	0.586
7041600	0.6725
7045200	0.7585
7048800	0.6725
7052400	0.6895
7056000	0.6725
7059600	0.724
7063200	0.7415
7066800	0.845
7070400	0.931
7074000	0.931
7077600	0.931
7081200	1
7084800	0.983
7088400	0.983
7092000	0.983
7095600	1
7099200	1
7102800	0.983
7106400	0.914
7110000	0.862
7113600	0.8275
7117200	0.776
7120800	0.724
7124400	0.655
7128000	0.793
7131600	0.8275
7135200	0.776
7138800	0.7415
7142400	0.724
7146000	0.7415
7149600	0.7415
7153200	0.7585
7156800	0.845
7160400	0.8795
7164000	0.8965
7167600	0.983
7171200	0.983
7174800	0.983
7178400	0.983
7182000	1
7185600	1
7189200	0.983
7192800	0.914
7196400	0.862
7200000	0.8275
7203600	0.776
7207200	0.724
7210800	0.655
7214400	0.793
7218000	0.8275
7221600	0.776
7225200	0.7415
7228800	0.724
7232400	0.7415
7236000	0.7415
7239600	0.7585
7243200	0.845
7246800	0.8795
7250400	0.8965
7254000	0.983
7257600	1
7261200	1
7264800	1
7268400	1
7272000	1
7275600	1
7279200	0.931
7282800	0.8105
7286400	0.7415
7290000	0.586
7293600	0.6035
7297200	0.586
7300800	0.6725
7304400	0.7585
7308000	0.6725
7311600	0.6895
7315200	0.6725
7318800	0.724
7322400	0.7415
7326000	0.845
7329600	0.931
7333200	0.931
7336800	0.931
7340400	1
7344000	1
7347600	1
7351200	1
7354800	1
7358400	1
7362000	1
7365600	0.931
7369200	0.8105
7372800	0.7415
7376400	0.586
7380000	0.6035
7383600	0.586
7387200	0.6725
7390800	0.7585
7394400	0.6725
7398000	0.6895
7401600	0.6725
7405200	0.724
7408800	0.7415
7412400	0.845
7416000	0.931
7419600	0.931
7423200	0.931
7426800	1
7430400	1
7434000	1
7437600	1
7441200	1
7444800	1
7448400	1
7452000	0.931
7455600	0.8105
7459200	0.7415
7462800	0.586
7466400	0.6035
7470000	0.586
7473600	0.6725
7477200	0.7585
7480800	0.6725
7484400	0.6895
7488000	0.6725
7491600	0.724
7495200	0.7415
7498800	0.845
7502400	0.931
7506000	0.931
7509600	0.931
7513200	1
7516800	1
7520400	1
7524000	1
7527600	1
7531200	1
7534800	1
7538400	0.931
7542000	0.8105
7545600	0.7415
7549200	0.586
7552800	0.6035
7556400	0.586
7560000	0.6725
7563600	0.7585
7567200	0.6725
7570800	0.6895
7574400	0.6725
7578000	0.724
7581600	0.7415
7585200	0.845
7588800	0.931
7592400	0.931
7596000	0.931
7599600	1
7603200	1
7606800	1
7610400	1
7614000	1
7617600	1
7621200	1
7624800	0.931
7628400	0.8105
7632000	0.7415
7635600	0.586
7639200	0.6035
7642800	0.586
7646400	0.6725
7650000	0.7585
7653600	0.6725
7657200	0.6895
7660800	0.6725
7664400	0.724
7668000	0.7415
7671600	0.845
7675200	0.931
7678800	0.931
7682400	0.931
7686000	1
7689600	0.983
7693200	0.983
7696800	0.983
7700400	1
7704000	1
7707600	0.983
7711200	0.914
7714800	0.862
7718400	0.8275
7722000	0.776
7725600	0.724
7729200	0.655
7732800	0.793
7736400	0.8275
7740000	0.776
7743600	0.7415
7747200	0.724
7750800	0.7415
7754400	0.7415
7758000	0.7585
7761600	0.845
7765200	0.8795
7768800	0.8965
7772400	0.983
7776000	0.983
7779600	0.983
7783200	0.983
7786800	1
7790400	1
7794000	0.983
7797600	0.914
7801200	0.862
7804800	0.8275
7808400	0.776
7812000	0.724
7815600	0.655
7819200	0.793
7822800	0.8275
7826400	0.776
7830000	0.7415
7833600	0.724
7837200	0.7415
7840800	0.7415
7844400	0.7585
7848000	0.845
7851600	0.8795
7855200	0.8965
7858800	0.983
7862400	1
7866000	1
7869600	1
7873200	1
7876800	1
7880400	1
7884000	0.931
7887600	0.8105
7891200	0.7415
7894800	0.586
7898400	0.6035
7902000	0.586
7905600	0.6725
7909200	0.7585
7912800	0.6725
7916400	0.6895
7920000	0.6725
7923600	0.724
7927200	0.7415
7930800	0.845
7934400	0.931
7938000	0.931
7941600	0.931
7945200	1
7948800	1
7952400	1
7956000	1
7959600	1
7963200	1
7966800	1
7970400	0.931
7974000	0.8105
7977600	0.7415
7981200	0.586
7984800	0.6035
7988400	0.586
7992000	0.6725
7995600	0.7585
7999200	0.6725
8002800	0.6895
8006400	0.6725
8010000	0.724
8013600	0.7415
8017200	0.845
8020800	0.931
8024400	0.931
8028000	0.931
8031600	1
8035200	1
8038800	1
8042400	1
8046000	1
8049600	1
8053200	1
8056800	0.931
8060400	0.8105
8064000	0.7415
8067600	0.586
8071200	0.6035
8074800	0.586
8078400	0.6725
8082000	0.7585
8085600	0.6725
8089200	0.6895
8092800	0.6725
8096400	0.724
8100000	0.7415
8103600	0.845
8107200	0.931
8110800	0.931
8114400	0.931
8118000	1
8121600	1
8125200	1
8128800	1
8132400	1
8136000	1
8139600	1
8143200	0.931
8146800	0.8105
8150400	0.7415
8154000	0.586
8157600	0.6035
8161200	0.586
8164800	0.6725
8168400	0.7585
8172000	0.6725
8175600	0.6895
8179200	0.6725
8182800	0.724
8186400	0.7415
8190000	0.845
8193600	0.931
8197200	0.931
8200800	0.931
8204400	1
8208000	1
8211600	1
8215200	1
8218800	1
8222400	1
8226000	1
8229600	0.931
8233200	0.8105
8236800	0.7415
8240400	0.586
8244000	0.6035
8247600	0.586
8251200	0.6725
8254800	0.7585
8258400	0.6725
8262000	0.6895
8265600	0.6725
8269200	0.724
8272800	0.7415
8276400	0.845
8280000	0.931
8283600	0.931
8287200	0.931
8290800	1
8294400	0.983
8298000	0.983
8301600	0.983
8305200	1
8308800	1
8312400	0.983
8316000	0.914
8319600	0.862
8323200	0.8275
8326800	0.776
8330400	0.724
8334000	0.655
8337600	0.793
8341200	0.8275
8344800	0.776
8348400	0.7415
8352000	0.724
8355600	0.7415
8359200	0.7415
8362800	0.7585
8366400	0.845
8370000	0.8795
8373600	0.8965
8377200	0.983
8380800	0.983
8384400	0.983
8388000	0.983
8391600	1
8395200	1
8398800	0.983
8402400	0.914
8406000	0.862
8409600	0.8275
8413200	0.776
8416800	0.724
8420400	0.655
8424000	0.793
8427600	0.8275
8431200	0.776
8434800	0.7415
8438400	0.724
8442000	0.7415
8445600	0.7415
8449200	0.7585
8452800	0.845
8456400	0.8795
8460000	0.8965
8463600	0.983
8467200	1
8470800	1
8474400	1
8478000	1
8481600	1
8485200	1
8488800	0.931
8492400	0.8105
8496000	0.7415
8499600	0.586
8503200	0.6035
8506800	0.586
8510400	0.6725
8514000	0.7585
8517600	0.6725
8521200	0.6895
8524800	0.6725
8528400	0.724
8532000	0.7415
8535600	0.845
8539200	0.931
8542800	0.931
8546400	0.931
8550000	1
8553600	1
8557200	1
8560800	1
8564400	1
8568000	1
8571600	1
8575200	0.931
8578800	0.8105
8582400	0.7415
8586000	0.586
8589600	0.6035
8593200	0.586
8596800	0.6725
8600400	0.7585
8604000	0.6725
8607600	0.6895
8611200	0.6725
8614800	0.724
8618400	0.7415
8622000	0.845
8625600	0.931
8629200	0.931
8632800	0.931
8636400	1
8640000	1
8643600	1
8647200	1
8650800	1
8654400	1
8658000	1
8661600	0.931
8665200	0.8105
8668800	0.7415
8672400	0.586
8676000	0.6035
8679600	0.586
8683200	0.6725
8686800	0.7585
8690400	0.6725
8694000	0.6895
8697600	0.6725
8701200	0.724
8704800	0.7415
8708400	0.845
8712000	0.931
8715600	0.931
8719200	0.931
8722800	1
8726400	1
8730000	1
8733600	1
8737200	1
8740800	1
8744400	1
8748000	0.931
8751600	0.8105
8755200	0.7415
8758800	0.586
8762400	0.6035
8766000	0.586
8769600	0.6725
8773200	0.7585
8776800	0.6725
8780400	0.6895
8784000	0.6725
8787600	0.724
8791200	0.7415
8794800	0.845
8798400	0.931
8802000	0.931
8805600	0.931
8809200	1
8812800	1
8816400	1
8820000	1
8823600	1
8827200	1
8830800	1
8834400	0.931
8838000	0.8105
8841600	0.7415
8845200	0.586
8848800	0.6035
8852400	0.586
8856000	0.6725
8859600	0.7585
8863200	0.6725
8866800	0.6895
8870400	0.6725
8874000	0.724
8877600	0.7415
8881200	0.845
8884800	0.931
8888400	0.931
8892000	0.931
8895600	1
8899200	0.983
8902800	0.983
8906400	0.983
8910000	1
8913600	1
8917200	0.983
8920800	0.914
8924400	0.862
8928000	0.8275
8931600	0.776
8935200	0.724
8938800	0.655
8942400	0.793
8946000	0.8275
8949600	0.776
8953200	0.7415
8956800	0.724
8960400	0.7415
8964000	0.7415
8967600	0.7585
8971200	0.845
8974800	0.8795
8978400	0.8965
8982000	0.983
8985600	0.983
8989200	0.983
8992800	0.983
8996400	1
9000000	1
9003600	0.983
9007200	0.914
9010800	0.862
9014400	0.8275
9018000	0.776
9021600	0.724
9025200	0.655
9028800	0.793
9032400	0.8275
9036000	0.776
9039600	0.7415
9043200	0.724
9046800	0.7415
9050400	0.7415
9054000	0.7585
9057600	0.845
9061200	0.8795
9064800	0.8965
9068400	0.983
9072000	1
9075600	1
9079200	1
9082800	1
9086400	1
9090000	1
9093600	0.931
9097200	0.8105
9100800	0.7415
9104400	0.586
9108000	0.6035
9111600	0.586
9115200	0.6725
9118800	0.7585
9122400	0.6725
9126000	0.6895
9129600	0.6725
9133200	0.724
9136800	0.7415
9140400	0.845
9144000	0.931
9147600	0.931
9151200	0.931
9154800	1
9158400	1
9162000	1
9165600	1
9169200	1
9172800	1
9176400	1
9180000	0.931
9183600	0.8105
9187200	0.7415
9190800	0.586
9194400	0.6035
9198000	0.586
9201600	0.6725
9205200	0.7585
9208800	0.6725
9212400	0.6895
9216000	0.6725
9219600	0.724
9223200	0.7415
9226800	0.845
9230400	0.931
9234000	0.931
9237600	0.931
9241200	1
9244800	1
9248400	1
9252000	1
9255600	1
9259200	1
9262800	1
9266400	0.931
9270000	0.8105
9273600	0.7415
9277200	0.586
9280800	0.6035
9284400	0.586
9288000	0.6725
9291600	0.7585
9295200	0.6725
9298800	0.6895
9302400	0.6725
9306000	0.724
9309600	0.7415
9313200	0.845
9316800	0.931
9320400	0.931
9324000	0.931
9327600	1
9331200	1
9334800	1
9338400	1
9342000	1
9345600	1
9349200	1
9352800	0.931
9356400	0.8105
9360000	0.7415
9363600	0.586
9367200	0.6035
9370800	0.586
9374400	0.6725
9378000	0.7585
9381600	0.6725
9385200	0.6895
9388800	0.6725
9392400	0.724
9396000	0.7415
9399600	0.845
9403200	0.931
9406800	0.931
9410400	0.931
9414000	1
9417600	1
9421200	1
9424800	1
9428400	1
9432000	1
9435600	1
9439200	0.931
9442800	0.8105
9446400	0.7415
9450000	0.586
9453600	0.6035
9457200	0.586
9460800	0.6725
9464400	0.7585
9468000	0.6725
9471600	0.6895
9475200	0.6725
9478800	0.724
9482400	0.7415
9486000	0.845
9489600	0.931
9493200	0.931
9496800	0.931
9500400	1
9504000	0.983
9507600	0.983
9511200	0.983
9514800	1
9518400	1
9522000	0.983
9525600	0.914
9529200	0.862
9532800	0.8275
9536400	0.776
9540000	0.724
9543600	0.655
9547200	0.793
9550800	0.8275
9554400	0.776
9558000	0.7415
9561600	0.724
9565200	0.7415
9568800	0.7415
9572400	0.7585
9576000	0.845
9579600	0.8795
9583200	0.8965
9586800	0.983
9590400	0.983
9594000	0.983
9597600	0.983
9601200	1
9604800	1
9608400	0.983
9612000	0.914
9615600	0.862
9619200	0.8275
9622800	0.776
9626400	0.724
9630000	0.655
9633600	0.793
9637200	0.8275
9640800	0.776
9644400	0.7415
9648000	0.724
9651600	0.7415
9655200	0.7415
9658800	0.7585
9662400	0.845
9666000	0.8795
9669600	0.8965
9673200	0.983
9676800	1
9680400	1
9684000	1
9687600	1
9691200	1
9694800	1
9698400	0.931
9702000	0.8105
9705600	0.7415
9709200	0.586
9712800	0.6035
9716400	0.586
9720000	0.6725
9723600	0.7585
9727200	0.6725
9730800	0.6895
9734400	0.6725
9738000	0.724
9741600	0.7415
9745200	0.845
9748800	0.931
9752400	0.931
9756000	0.931
9759600	1
9763200	1
9766800	1
9770400	1
9774000	1
9777600	1
9781200	1
9784800	0.931
9788400	0.8105
9792000	0.7415
9795600	0.586
9799200	0.6035
9802800	0.586
9806400	0.6725
9810000	0.7585
9813600	0.6725
9817200	0.6895
9820800	0.6725
9824400	0.724
9828000	0.7415
9831600	0.845
9835200	0.931
9838800	0.931
9842400	0.931
9846000	1
9849600	1
9853200	1
9856800	1
9860400	1
9864000	1
9867600	1
9871200	0.931
9874800	0.8105
9878400	0.7415
9882000	0.586
9885600	0.6035
9889200	0.586
9892800	0.6725
9896400	0.7585
9900000	0.6725
9903600	0.6895
9907200	0.6725
9910800	0.724
9914400	0.7415
9918000	0.845
9921600	0.931
9925200	0.931
9928800	0.931
9932400	1
9936000	1
9939600	1
9943200	1
9946800	1
9950400	1
9954000	1
9957600	0.931
9961200	0.8105
9964800	0.7415
9968400	0.586
9972000	0.6035
9975600	0.586
9979200	0.6725
9982800	0.7585
9986400	0.6725
9990000	0.6895
9993600	0.6725
9997200	0.724
10000800	0.7415
10004400	0.845
10008000	0.931
10011600	0.931
10015200	0.931
10018800	1
10022400	1
10026000	1
10029600	1
10033200	1
10036800	1
10040400	1
10044000	0.931
10047600	0.8105
10051200	0.7415
10054800	0.586
10058400	0.6035
10062000	0.586
10065600	0.6725
10069200	0.7585
10072800	0.6725
10076400	0.6895
10080000	0.6725
10083600	0.724
10087200	0.7415
10090800	0.845
10094400	0.931
10098000	0.931
10101600	0.931
10105200	1
10108800	0.983
10112400	0.983
10116000	0.983
10119600	1
10123200	1
10126800	0.983
10130400	0.914
10134000	0.862
10137600	0.8275
10141200	0.776
10144800	0.724
10148400	0.655
10152000	0.793
10155600	0.8275
10159200	0.776
10162800	0.7415
10166400	0.724
10170000	0.7415
10173600	0.7415
10177200	0.7585
10180800	0.845
10184400	0.8795
10188000	0.8965
10191600	0.983
10195200	0.983
10198800	0.983
10202400	0.983
10206000	1
10209600	1
10213200	0.983
10216800	0.914
10220400	0.862
10224000	0.8275
10227600	0.776
10231200	0.724
10234800	0.655
10238400	0.793
10242000	0.8275
10245600	0.776
10249200	0.7415
10252800	0.724
10256400	0.7415
10260000	0.7415
10263600	0.7585
10267200	0.845
10270800	0.8795
10274400	0.8965
10278000	0.983
10281600	1
10285200	1
10288800	1
10292400	1
10296000	1
10299600	1
10303200	0.931
10306800	0.8105
10310400	0.7415
10314000	0.586
10317600	0.6035
10321200	0.586
10324800	0.6725
10328400	0.7585
10332000	0.6725
10335600	0.6895
10339200	0.6725
10342800	0.724
10346400	0.7415
10350000	0.845
10353600	0.931
10357200	0.931
10360800	0.931
10364400	1
10368000	1
10371600	1
10375200	1
10378800	1
10382400	1
10386000	1
10389600	0.931
10393200	0.8105
10396800	0.7415
10400400	0.586
10404000	0.6035
10407600	0.586
10411200	0.6725
10414800	0.7585
10418400	0.6725
10422000	0.6895
10425600	0.6725
10429200	0.724
10432800	0.7415
10436400	0.845
10440000	0.931
10443600	0.931
10447200	0.931
10450800	1
10454400	1
10458000	1
10461600	1
10465200	1
10468800	1
10472400	1
10476000	0.931
10479600	0.8105
10483200	0.7415
10486800	0.586
10490400	0.6035
10494000	0.586
10497600	0.6725
10501200	0.7585
10504800	0.6725
10508400	0.6895
10512000	0.6725
10515600	0.724
10519200	0.7415
10522800	0.845
10526400	0.931
10530000	0.931
10533600	0.931
10537200	1
10540800	1
10544400	1
10548000	1
10551600	1
10555200	1
10558800	1
10562400	0.931
10566000	0.8105
10569600	0.7415
10573200	0.586
10576800	0.6035
10580400	0.586
10584000	0.6725
10587600	0.7585
10591200	0.6725
10594800	0.6895
10598400	0.6725
10602000	0.724
10605600	0.7415
10609200	0.845
10612800	0.931
10616400	0.931
10620000	0.931
10623600	1
10627200	1
10630800	1
10634400	1
10638000	1
10641600	1
10645200	1
10648800	0.931
10652400	0.8105
10656000	0.7415
10659600	0.586
10663200	0.6035
10666800	0.586
10670400	0.6725
10674000	0.7585
10677600	0.6725
10681200	0.6895
10684800	0.6725
10688400	0.724
10692000	0.7415
10695600	0.845
10699200	0.931
10702800	0.931
10706400	0.931
10710000	1
10713600	0.983
10717200	0.983
10720800	0.983
10724400	1
10728000	1
10731600	0.983
10735200	0.914
10738800	0.862
10742400	0.8275
10746000	0.776
10749600	0.724
10753200	0.655
10756800	0.793
10760400	0.8275
10764000	0.776
10767600	0.7415
10771200	0.724
10774800	0.7415
10778400	0.7415
10782000	0.7585
10785600	0.845
10789200	0.8795
10792800	0.8965
10796400	0.983
10800000	0.983
10803600	0.983
10807200	0.983
10810800	1
10814400	1
10818000	0.983
10821600	0.914
10825200	0.862
10828800	0.8275
10832400	0.776
10836000	0.724
10839600	0.655
10843200	0.793
10846800	0.8275
10850400	0.776
10854000	0.7415
10857600	0.724
10861200	0.7415
10864800	0.7415
10868400	0.7585
10872000	0.845
10875600	0.8795
10879200	0.8965
10882800	0.983
10886400	1
10890000	1
10893600	1
10897200	1
10900800	1
10904400	1
10908000	0.931
10911600	0.8105
10915200	0.7415
10918800	0.586
10922400	0.6035
10926000	0.586
10929600	0.6725
10933200	0.7585
10936800	0.6725
10940400	0.6895
10944000	0.6725
10947600	0.724
10951200	0.7415
10954800	0.845
10958400	0.931
10962000	0.931
10965600	0.931
10969200	1
10972800	1
10976400	1
10980000	1
10983600	1
10987200	1
10990800	1
10994400	0.931
10998000	0.8105
11001600	0.7415
11005200	0.586
11008800	0.6035
11012400	0.586
11016000	0.6725
11019600	0.7585
11023200	0.6725
11026800	0.6895
11030400	0.6725
11034000	0.724
11037600	0.7415
11041200	0.845
11044800	0.931
11048400	0.931
11052000	0.931
11055600	1
11059200	1
11062800	1
11066400	1
11070000	1
11073600	1
11077200	1
11080800	0.931
11084400	0.8105
11088000	0.7415
11091600	0.586
11095200	0.6035
11098800	0.586
11102400	0.6725
11106000	0.7585
11109600	0.6725
11113200	0.6895
11116800	0.6725
11120400	0.724
11124000	0.7415
11127600	0.845
11131200	0.931
11134800	0.931
11138400	0.931
11142000	1
11145600	1
11149200	1
11152800	1
11156400	1
11160000	1
11163600	1
11167200	0.931
11170800	0.8105
11174400	0.7415
11178000	0.586
11181600	0.6035
11185200	0.586
11188800	0.6725
11192400	0.7585
11196000	0.6725
11199600	0.6895
11203200	0.6725
11206800	0.724
11210400	0.7415
11214000	0.845
11217600	0.931
11221200	0.931
11224800	0.931
11228400	1
11232000	1
11235600	1
11239200	1
11242800	1
11246400	1
11250000	1
11253600	0.931
11257200	0.8105
11260800	0.7415
11264400	0.586
11268000	0.6035
11271600	0.586
11275200	0.6725
11278800	0.7585
11282400	0.6725
11286000	0.6895
11289600	0.6725
11293200	0.724
11296800	0.7415
11300400	0.845
11304000	0.931
11307600	0.931
11311200	0.931
11314800	1
11318400	0.983
11322000	0.983
11325600	0.983
11329200	1
11332800	1
11336400	0.983
11340000	0.914
11343600	0.862
11347200	0.8275
11350800	0.776
11354400	0.724
11358000	0.655
11361600	0.793
11365200	0.8275
11368800	0.776
11372400	0.7415
11376000	0.724
11379600	0.7415
11383200	0.7415
11386800	0.7585
11390400	0.845
11394000	0.8795
11397600	0.8965
11401200	0.983
11404800	0.983
11408400	0.983
11412000	0.983
11415600	1
11419200	1
11422800	0.983
11426400	0.914
11430000	0.862
11433600	0.8275
11437200	0.776
11440800	0.724
11444400	0.655
11448000	0.793
11451600	0.8275
11455200	0.776
11458800	0.7415
11462400	0.724
11466000	0.7415
11469600	0.7415
11473200	0.7585
11476800	0.845
11480400	0.8795
11484000	0.8965
11487600	0.983
11491200	1
11494800	1
11498400	1
11502000	1
11505600	1
11509200	1
11512800	0.931
11516400	0.8105
11520000	0.7415
11523600	0.586
11527200	0.6035
11530800	0.586
11534400	0.6725
11538000	0.7585
11541600	0.6725
11545200	0.6895
11548800	0.6725
11552400	0.724
11556000	0.7415
11559600	0.845
11563200	0.931
11566800	0.931
11570400	0.931
11574000	1
11577600	1
11581200	1
11584800	1
11588400	1
11592000	1
11595600	1
11599200	0.931
11602800	0.8105
11606400	0.7415
11610000	0.586
11613600	0.6035
11617200	0.586
11620800	0.6725
11624400	0.7585
11628000	0.6725
11631600	0.6895
11635200	0.6725
11638800	0.724
11642400	0.7415
11646000	0.845
11649600	0.931
11653200	0.931
11656800	0.931
11660400	1
11664000	1
11667600	1
11671200	1
11674800	1
11678400	1
11682000	1
11685600	0.931
11689200	0.8105
11692800	0.7415
11696400	0.586
11700000	0.6035
11703600	0.586
11707200	0.6725
11710800	0.7585
11714400	0.6725
11718000	0.6895
11721600	0.6725
11725200	0.724
11728800	0.7415
11732400	0.845
11736000	0.931
11739600	0.931
11743200	0.931
11746800	1
11750400	1
11754000	1
11757600	1
11761200	1
11764800	1
11768400	1
11772000	0.931
11775600	0.8105
11779200	0.7415
11782800	0.586
11786400	0.6035
11790000	0.586
11793600	0.6725
11797200	0.7585
11800800	0.6725
11804400	0.6895
11808000	0.6725
11811600	0.724
11815200	0.7415
11818800	0.845
11822400	0.931
11826000	0.931
11829600	0.931
11833200	1
11836800	1
11840400	1
11844000	1
11847600	1
11851200	1
11854800	1
11858400	0.931
11862000	0.8105
11865600	0.7415
11869200	0.586
11872800	0.6035
11876400	0.586
11880000	0.6725
11883600	0.7585
11887200	0.6725
11890800	0.6895
11894400	0.6725
11898000	0.724
11901600	0.7415
11905200	0.845
11908800	0.931
11912400	0.931
11916000	0.931
11919600	1
11923200	0.983
11926800	0.983
11930400	0.983
11934000	1
11937600	1
11941200	0.983
11944800	0.914
11948400	0.862
11952000	0.8275
11955600	0.776
11959200	0.724
11962800	0.655
11966400	0.793
11970000	0.8275
11973600	0.776
11977200	0.7415
11980800	0.724
11984400	0.7415
11988000	0.7415
11991600	0.7585
11995200	0.845
11998800	0.8795
12002400	0.8965
12006000	0.983
12009600	0.983
12013200	0.983
12016800	0.983
12020400	1
12024000	1
12027600	0.983
12031200	0.914
12034800	0.862
12038400	0.8275
12042000	0.776
12045600	0.724
12049200	0.655
12052800	0.793
12056400	0.8275
12060000	0.776
12063600	0.7415
12067200	0.724
12070800	0.7415
12074400	0.7415
12078000	0.7585
12081600	0.845
12085200	0.8795
12088800	0.8965
12092400	0.983
12096000	1
12099600	1
12103200	1
12106800	1
12110400	1
12114000	1
12117600	0.931
12121200	0.8105
12124800	0.7415
12128400	0.586
12132000	0.6035
12135600	0.586
12139200	0.6725
12142800	0.7585
12146400	0.6725
12150000	0.6895
12153600	0.6725
12157200	0.724
12160800	0.7415
12164400	0.845
12168000	0.931
12171600	0.931
12175200	0.931
12178800	1
12182400	1
12186000	1
12189600	1
12193200	1
12196800	1
12200400	1
12204000	0.931
12207600	0.8105
12211200	0.7415
12214800	0.586
12218400	0.6035
12222000	0.586
12225600	0.6725
12229200	0.7585
12232800	0.6725
12236400	0.6895
12240000	0.6725
12243600	0.724
12247200	0.7415
12250800	0.845
12254400	0.931
12258000	0.931
12261600	0.931
12265200	1
12268800	1
12272400	1
12276000	1
12279600	1
12283200	1
12286800	1
12290400	0.931
12294000	0.8105
12297600	0.7415
12301200	0.586
12304800	0.6035
12308400	0.586
12312000	0.6725
12315600	0.7585
12319200	0.6725
12322800	0.6895
12326400	0.6725
12330000	0.724
12333600	0.7415
12337200	0.845
12340800	0.931
12344400	0.931
12348000	0.931
12351600	1
12355200	1
12358800	1
12362400	1
12366000	1
12369600	1
12373200	1
12376800	0.931
12380400	0.8105
12384000	0.7415
12387600	0.586
12391200	0.6035
12394800	0.586
12398400	0.6725
12402000	0.7585
12405600	0.6725
12409200	0.6895
12412800	0.6725
12416400	0.724
12420000	0.7415
12423600	0.845
12427200	0.931
12430800	0.931
12434400	0.931
12438000	1
12441600	1
12445200	1
12448800	1
12452400	1
12456000	1
12459600	1
12463200	0.931
12466800	0.8105
12470400	0.7415
12474000	0.586
12477600	0.6035
12481200	0.586
12484800	0.6725
12488400	0.7585
12492000	0.6725
12495600	0.6895
12499200	0.6725
12502800	0.724
12506400	0.7415
12510000	0.845
12513600	0.931
12517200	0.931
12520800	0.931
12524400	1
12528000	0.983
12531600	0.983
12535200	0.983
12538800	1
12542400	1
12546000	0.983
12549600	0.914
12553200	0.862
12556800	0.8275
12560400	0.776
12564000	0.724
12567600	0.655
12571200	0.793
12574800	0.8275
12578400	0.776
12582000	0.7415
12585600	0.724
12589200	0.7415
12592800	0.7415
12596400	0.7585
12600000	0.845
12603600	0.8795
12607200	0.8965
12610800	0.983
12614400	0.983
12618000	0.983
12621600	0.983
12625200	1
12628800	1
12632400	0.983
12636000	0.914
12639600	0.862
12643200	0.8275
12646800	0.776
12650400	0.724
12654000	0.655
12657600	0.793
12661200	0.8275
12664800	0.776
12668400	0.7415
12672000	0.724
12675600	0.7415
12679200	0.7415
12682800	0.7585
12686400	0.845
12690000	0.8795
12693600	0.8965
12697200	0.983
12700800	1
12704400	1
12708000	1
12711600	1
12715200	1
12718800	1
12722400	0.931
12726000	0.8105
12729600	0.7415
12733200	0.586
12736800	0.6035
12740400	0.586
12744000	0.6725
12747600	0.7585
12751200	0.6725
12754800	0.6895
12758400	0.6725
12762000	0.724
12765600	0.7415
12769200	0.845
12772800	0.931
12776400	0.931
12780000	0.931
12783600	1
12787200	1
12790800	1
12794400	1
