#1	
double	presence(8760,2)
13543200	0.483
13546800	0.69
13550400	0.862
13554000	0.862
13557600	1
13561200	1
13564800	1
13568400	1
13572000	1
13575600	1
13579200	1
13582800	1
13586400	0.862
13590000	0.621
13593600	0.483
13597200	0.172
13600800	0.207
13604400	0.172
13608000	0.345
13611600	0.517
13615200	0.345
13618800	0.379
13622400	0.345
13626000	0.448
13629600	0.483
13633200	0.69
13636800	0.862
13640400	0.862
13644000	1
13647600	1
13651200	1
13654800	1
13658400	1
13662000	1
13665600	1
13669200	1
13672800	0.862
13676400	0.621
13680000	0.483
13683600	0.172
13687200	0.207
13690800	0.172
13694400	0.345
13698000	0.517
13701600	0.345
13705200	0.379
13708800	0.345
13712400	0.448
13716000	0.483
13719600	0.69
13723200	0.862
13726800	0.862
13730400	1
13734000	1
13737600	1
13741200	1
13744800	1
13748400	1
13752000	1
13755600	1
13759200	0.862
13762800	0.621
13766400	0.483
13770000	0.172
13773600	0.207
13777200	0.172
13780800	0.345
13784400	0.517
13788000	0.345
13791600	0.379
13795200	0.345
13798800	0.448
13802400	0.483
13806000	0.69
13809600	0.862
13813200	0.862
13816800	1
13820400	1
13824000	1
13827600	1
13831200	1
13834800	1
13838400	1
13842000	1
13845600	0.862
13849200	0.621
13852800	0.483
13856400	0.172
13860000	0.207
13863600	0.172
13867200	0.345
13870800	0.517
13874400	0.345
13878000	0.379
13881600	0.345
13885200	0.448
13888800	0.483
13892400	0.69
13896000	0.862
13899600	0.862
13903200	1
13906800	1
13910400	0.966
13914000	0.966
13917600	0.966
13921200	1
13924800	1
13928400	0.966
13932000	0.822
13935600	0.724
13939200	0.655
13942800	0.552
13946400	0.448
13950000	0.31
13953600	0.586
13957200	0.655
13960800	0.552
13964400	0.483
13968000	0.448
13971600	0.483
13975200	0.517
13978800	0.69
13982400	0.759
13986000	0.793
13989600	0.793
13993200	0.966
13996800	0.966
14000400	0.966
14004000	0.966
14007600	1
14011200	1
14014800	0.966
14018400	0.822
14022000	0.724
14025600	0.655
14029200	0.552
14032800	0.448
14036400	0.31
14040000	0.586
14043600	0.655
14047200	0.552
14050800	0.483
14054400	0.448
14058000	0.483
14061600	0.517
14065200	0.69
14068800	0.759
14072400	0.793
14076000	0.793
14079600	0.966
14083200	1
14086800	1
14090400	1
14094000	1
14097600	1
14101200	1
14104800	0.862
14108400	0.621
14112000	0.483
14115600	0.172
14119200	0.207
14122800	0.172
14126400	0.345
14130000	0.517
14133600	0.345
14137200	0.379
14140800	0.345
14144400	0.448
14148000	0.483
14151600	0.69
14155200	0.862
14158800	0.862
14162400	1
14166000	1
14169600	1
14173200	1
14176800	1
14180400	1
14184000	1
14187600	1
14191200	0.862
14194800	0.621
14198400	0.483
14202000	0.172
14205600	0.207
14209200	0.172
14212800	0.345
14216400	0.517
14220000	0.345
14223600	0.379
14227200	0.345
14230800	0.448
14234400	0.483
14238000	0.69
14241600	0.862
14245200	0.862
14248800	1
14252400	1
14256000	1
14259600	1
14263200	1
14266800	1
14270400	1
14274000	1
14277600	0.862
14281200	0.621
14284800	0.483
14288400	0.172
14292000	0.207
14295600	0.172
14299200	0.345
14302800	0.517
14306400	0.345
14310000	0.379
14313600	0.345
14317200	0.448
14320800	0.483
14324400	0.69
14328000	0.862
14331600	0.862
14335200	1
14338800	1
14342400	1
14346000	1
14349600	1
14353200	1
14356800	1
14360400	1
14364000	0.862
14367600	0.621
14371200	0.483
14374800	0.172
14378400	0.207
14382000	0.172
14385600	0.345
14389200	0.517
14392800	0.345
14396400	0.379
14400000	0.345
14403600	0.448
14407200	0.483
14410800	0.69
14414400	0.862
14418000	0.862
14421600	1
14425200	1
14428800	1
14432400	1
14436000	1
14439600	1
14443200	1
14446800	1
14450400	0.862
14454000	0.621
14457600	0.483
14461200	0.172
14464800	0.207
14468400	0.172
14472000	0.345
14475600	0.517
14479200	0.345
14482800	0.379
14486400	0.345
14490000	0.448
14493600	0.483
14497200	0.69
14500800	0.862
14504400	0.862
14508000	1
14511600	1
14515200	0.966
14518800	0.966
14522400	0.966
14526000	1
14529600	1
14533200	0.966
14536800	0.822
14540400	0.724
14544000	0.655
14547600	0.552
14551200	0.448
14554800	0.31
14558400	0.586
14562000	0.655
14565600	0.552
14569200	0.483
14572800	0.448
14576400	0.483
14580000	0.517
14583600	0.69
14587200	0.759
14590800	0.793
14594400	0.793
14598000	0.966
14601600	0.966
14605200	0.966
14608800	0.966
14612400	1
14616000	1
14619600	0.966
14623200	0.822
14626800	0.724
14630400	0.655
14634000	0.552
14637600	0.448
14641200	0.31
14644800	0.586
14648400	0.655
14652000	0.552
14655600	0.483
14659200	0.448
14662800	0.483
14666400	0.517
14670000	0.69
14673600	0.759
14677200	0.793
14680800	0.793
14684400	0.966
14688000	1
14691600	1
14695200	1
14698800	1
14702400	1
14706000	1
14709600	0.862
14713200	0.621
14716800	0.483
14720400	0.172
14724000	0.207
14727600	0.172
14731200	0.345
14734800	0.517
14738400	0.345
14742000	0.379
14745600	0.345
14749200	0.448
14752800	0.483
14756400	0.69
14760000	0.862
14763600	0.862
14767200	1
14770800	1
14774400	1
14778000	1
14781600	1
14785200	1
14788800	1
14792400	1
14796000	0.862
14799600	0.621
14803200	0.483
14806800	0.172
14810400	0.207
14814000	0.172
14817600	0.345
14821200	0.517
14824800	0.345
14828400	0.379
14832000	0.345
14835600	0.448
14839200	0.483
14842800	0.69
14846400	0.862
14850000	0.862
14853600	1
14857200	1
14860800	1
14864400	1
14868000	1
14871600	1
14875200	1
14878800	1
14882400	0.862
14886000	0.621
14889600	0.483
14893200	0.172
14896800	0.207
14900400	0.172
14904000	0.345
14907600	0.517
14911200	0.345
14914800	0.379
14918400	0.345
14922000	0.448
14925600	0.483
14929200	0.69
14932800	0.862
14936400	0.862
14940000	1
14943600	1
14947200	1
14950800	1
14954400	1
14958000	1
14961600	1
14965200	1
14968800	0.862
14972400	0.621
14976000	0.483
14979600	0.172
14983200	0.207
14986800	0.172
14990400	0.345
14994000	0.517
14997600	0.345
15001200	0.379
15004800	0.345
15008400	0.448
15012000	0.483
15015600	0.69
15019200	0.862
15022800	0.862
15026400	1
15030000	1
15033600	1
15037200	1
15040800	1
15044400	1
15048000	1
15051600	1
15055200	0.862
15058800	0.621
15062400	0.483
15066000	0.172
15069600	0.207
15073200	0.172
15076800	0.345
15080400	0.517
15084000	0.345
15087600	0.379
15091200	0.345
15094800	0.448
15098400	0.483
15102000	0.69
15105600	0.862
15109200	0.862
15112800	1
15116400	1
15120000	0.966
15123600	0.966
15127200	0.966
15130800	1
15134400	1
15138000	0.966
15141600	0.822
15145200	0.724
15148800	0.655
15152400	0.552
15156000	0.448
15159600	0.31
15163200	0.586
15166800	0.655
15170400	0.552
15174000	0.483
15177600	0.448
15181200	0.483
15184800	0.517
15188400	0.69
15192000	0.759
15195600	0.793
15199200	0.793
15202800	0.966
15206400	0.966
15210000	0.966
15213600	0.966
15217200	1
15220800	1
15224400	0.966
15228000	0.822
15231600	0.724
15235200	0.655
15238800	0.552
15242400	0.448
15246000	0.31
15249600	0.586
15253200	0.655
15256800	0.552
15260400	0.483
15264000	0.448
15267600	0.483
15271200	0.517
15274800	0.69
15278400	0.759
15282000	0.793
15285600	0.793
15289200	0.966
15292800	1
15296400	1
15300000	1
15303600	1
15307200	1
15310800	1
15314400	0.862
15318000	0.621
15321600	0.483
15325200	0.172
15328800	0.207
15332400	0.172
15336000	0.345
15339600	0.517
15343200	0.345
15346800	0.379
15350400	0.345
15354000	0.448
15357600	0.483
15361200	0.69
15364800	0.862
15368400	0.862
15372000	1
15375600	1
15379200	1
15382800	1
15386400	1
15390000	1
15393600	1
15397200	1
15400800	0.862
15404400	0.621
15408000	0.483
15411600	0.172
15415200	0.207
15418800	0.172
15422400	0.345
15426000	0.517
15429600	0.345
15433200	0.379
15436800	0.345
15440400	0.448
15444000	0.483
15447600	0.69
15451200	0.862
15454800	0.862
15458400	1
15462000	1
15465600	1
15469200	1
15472800	1
15476400	1
15480000	1
15483600	1
15487200	0.862
15490800	0.621
15494400	0.483
15498000	0.172
15501600	0.207
15505200	0.172
15508800	0.345
15512400	0.517
15516000	0.345
15519600	0.379
15523200	0.345
15526800	0.448
15530400	0.483
15534000	0.69
15537600	0.862
15541200	0.862
15544800	1
15548400	1
15552000	1
15555600	1
15559200	1
15562800	1
15566400	1
15570000	1
15573600	0.862
15577200	0.621
15580800	0.483
15584400	0.172
15588000	0.207
15591600	0.172
15595200	0.345
15598800	0.517
15602400	0.345
15606000	0.379
15609600	0.345
15613200	0.448
15616800	0.483
15620400	0.69
15624000	0.862
15627600	0.862
15631200	1
15634800	1
15638400	1
15642000	1
15645600	1
15649200	1
15652800	1
15656400	1
15660000	0.862
15663600	0.621
15667200	0.483
15670800	0.172
15674400	0.207
15678000	0.172
15681600	0.345
15685200	0.517
15688800	0.345
15692400	0.379
15696000	0.345
15699600	0.448
15703200	0.483
15706800	0.69
15710400	0.862
15714000	0.862
15717600	1
15721200	1
15724800	0.966
15728400	0.966
15732000	0.966
15735600	1
15739200	1
15742800	0.966
15746400	0.822
15750000	0.724
15753600	0.655
15757200	0.552
15760800	0.448
15764400	0.31
15768000	0.586
15771600	0.655
15775200	0.552
15778800	0.483
15782400	0.448
15786000	0.483
15789600	0.517
15793200	0.69
15796800	0.759
15800400	0.793
15804000	0.793
15807600	0.966
15811200	0.966
15814800	0.966
15818400	0.966
15822000	1
15825600	1
15829200	0.966
15832800	0.822
15836400	0.724
15840000	0.655
15843600	0.552
15847200	0.448
15850800	0.31
15854400	0.586
15858000	0.655
15861600	0.552
15865200	0.483
15868800	0.448
15872400	0.483
15876000	0.517
15879600	0.69
15883200	0.759
15886800	0.793
15890400	0.793
15894000	0.966
15897600	1
15901200	1
15904800	1
15908400	1
15912000	1
15915600	1
15919200	0.862
15922800	0.621
15926400	0.483
15930000	0.172
15933600	0.207
15937200	0.172
15940800	0.345
15944400	0.517
15948000	0.345
15951600	0.379
15955200	0.345
15958800	0.448
15962400	0.483
15966000	0.69
15969600	0.862
15973200	0.862
15976800	1
15980400	1
15984000	1
15987600	1
15991200	1
15994800	1
15998400	1
16002000	1
16005600	0.862
16009200	0.621
16012800	0.483
16016400	0.172
16020000	0.207
16023600	0.172
16027200	0.345
16030800	0.517
16034400	0.345
16038000	0.379
16041600	0.345
16045200	0.448
16048800	0.483
16052400	0.69
16056000	0.862
16059600	0.862
16063200	1
16066800	1
16070400	1
16074000	1
16077600	1
16081200	1
16084800	1
16088400	1
16092000	0.862
16095600	0.621
16099200	0.483
16102800	0.172
16106400	0.207
16110000	0.172
16113600	0.345
16117200	0.517
16120800	0.345
16124400	0.379
16128000	0.345
16131600	0.448
16135200	0.483
16138800	0.69
16142400	0.862
16146000	0.862
16149600	1
16153200	1
16156800	1
16160400	1
16164000	1
16167600	1
16171200	1
16174800	1
16178400	0.862
16182000	0.621
16185600	0.483
16189200	0.172
16192800	0.207
16196400	0.172
16200000	0.345
16203600	0.517
16207200	0.345
16210800	0.379
16214400	0.345
16218000	0.448
16221600	0.483
16225200	0.69
16228800	0.862
16232400	0.862
16236000	1
16239600	1
16243200	1
16246800	1
16250400	1
16254000	1
16257600	1
16261200	1
16264800	0.862
16268400	0.621
16272000	0.483
16275600	0.172
16279200	0.207
16282800	0.172
16286400	0.345
16290000	0.517
16293600	0.345
16297200	0.379
16300800	0.345
16304400	0.448
16308000	0.483
16311600	0.69
16315200	0.862
16318800	0.862
16322400	1
16326000	1
16329600	0.966
16333200	0.966
16336800	0.966
16340400	1
16344000	1
16347600	0.966
16351200	0.822
16354800	0.724
16358400	0.655
16362000	0.552
16365600	0.448
16369200	0.31
16372800	0.586
16376400	0.655
16380000	0.552
16383600	0.483
16387200	0.448
16390800	0.483
16394400	0.517
16398000	0.69
16401600	0.759
16405200	0.793
16408800	0.793
16412400	0.966
16416000	0.966
16419600	0.966
16423200	0.966
16426800	1
16430400	1
16434000	0.966
16437600	0.822
16441200	0.724
16444800	0.655
16448400	0.552
16452000	0.448
16455600	0.31
16459200	0.586
16462800	0.655
16466400	0.552
16470000	0.483
16473600	0.448
16477200	0.483
16480800	0.517
16484400	0.69
16488000	0.759
16491600	0.793
16495200	0.793
16498800	0.966
16502400	1
16506000	1
16509600	1
16513200	1
16516800	1
16520400	1
16524000	0.862
16527600	0.621
16531200	0.483
16534800	0.172
16538400	0.207
16542000	0.172
16545600	0.345
16549200	0.517
16552800	0.345
16556400	0.379
16560000	0.345
16563600	0.448
16567200	0.483
16570800	0.69
16574400	0.862
16578000	0.862
16581600	1
16585200	1
16588800	1
16592400	1
16596000	1
16599600	1
16603200	1
16606800	1
16610400	0.862
16614000	0.621
16617600	0.483
16621200	0.172
16624800	0.207
16628400	0.172
16632000	0.345
16635600	0.517
16639200	0.345
16642800	0.379
16646400	0.345
16650000	0.448
16653600	0.483
16657200	0.69
16660800	0.862
16664400	0.862
16668000	1
16671600	1
16675200	1
16678800	1
16682400	1
16686000	1
16689600	1
16693200	1
16696800	0.862
16700400	0.621
16704000	0.483
16707600	0.172
16711200	0.207
16714800	0.172
16718400	0.345
16722000	0.517
16725600	0.345
16729200	0.379
16732800	0.345
16736400	0.448
16740000	0.483
16743600	0.69
16747200	0.862
16750800	0.862
16754400	1
16758000	1
16761600	1
16765200	1
16768800	1
16772400	1
16776000	1
16779600	1
16783200	0.862
16786800	0.621
16790400	0.483
16794000	0.172
16797600	0.207
16801200	0.172
16804800	0.345
16808400	0.517
16812000	0.345
16815600	0.379
16819200	0.345
16822800	0.448
16826400	0.483
16830000	0.69
16833600	0.862
16837200	0.862
16840800	1
16844400	1
16848000	1
16851600	1
16855200	1
16858800	1
16862400	1
16866000	1
16869600	0.862
16873200	0.621
16876800	0.483
16880400	0.172
16884000	0.207
16887600	0.172
16891200	0.345
16894800	0.517
16898400	0.345
16902000	0.379
16905600	0.345
16909200	0.448
16912800	0.483
16916400	0.69
16920000	0.862
16923600	0.862
16927200	1
16930800	1
16934400	0.966
16938000	0.966
16941600	0.966
16945200	1
16948800	1
16952400	0.966
16956000	0.822
16959600	0.724
16963200	0.655
16966800	0.552
16970400	0.448
16974000	0.31
16977600	0.586
16981200	0.655
16984800	0.552
16988400	0.483
16992000	0.448
16995600	0.483
16999200	0.517
17002800	0.69
17006400	0.759
17010000	0.793
17013600	0.793
17017200	0.966
17020800	0.966
17024400	0.966
17028000	0.966
17031600	1
17035200	1
17038800	0.966
17042400	0.822
17046000	0.724
17049600	0.655
17053200	0.552
17056800	0.448
17060400	0.31
17064000	0.586
17067600	0.655
17071200	0.552
17074800	0.483
17078400	0.448
17082000	0.483
17085600	0.517
17089200	0.69
17092800	0.759
17096400	0.793
17100000	0.793
17103600	0.966
17107200	1
17110800	1
17114400	1
17118000	1
17121600	1
17125200	1
17128800	0.862
17132400	0.621
17136000	0.483
17139600	0.172
17143200	0.207
17146800	0.172
17150400	0.345
17154000	0.517
17157600	0.345
17161200	0.379
17164800	0.345
17168400	0.448
17172000	0.483
17175600	0.69
17179200	0.862
17182800	0.862
17186400	1
17190000	1
17193600	1
17197200	1
17200800	1
17204400	1
17208000	1
17211600	1
17215200	0.862
17218800	0.621
17222400	0.483
17226000	0.172
17229600	0.207
17233200	0.172
17236800	0.345
17240400	0.517
17244000	0.345
17247600	0.379
17251200	0.345
17254800	0.448
17258400	0.483
17262000	0.69
17265600	0.862
17269200	0.862
17272800	1
17276400	1
17280000	1
17283600	1
17287200	1
17290800	1
17294400	1
17298000	1
17301600	0.862
17305200	0.621
17308800	0.483
17312400	0.172
17316000	0.207
17319600	0.172
17323200	0.345
17326800	0.517
17330400	0.345
17334000	0.379
17337600	0.345
17341200	0.448
17344800	0.483
17348400	0.69
17352000	0.862
17355600	0.862
17359200	1
17362800	1
17366400	1
17370000	1
17373600	1
17377200	1
17380800	1
17384400	1
17388000	0.862
17391600	0.621
17395200	0.483
17398800	0.172
17402400	0.207
17406000	0.172
17409600	0.345
17413200	0.517
17416800	0.345
17420400	0.379
17424000	0.345
17427600	0.448
17431200	0.483
17434800	0.69
17438400	0.862
17442000	0.862
17445600	1
17449200	1
17452800	1
17456400	1
17460000	1
17463600	1
17467200	1
17470800	1
17474400	0.862
17478000	0.621
17481600	0.483
17485200	0.172
17488800	0.207
17492400	0.172
17496000	0.345
17499600	0.517
17503200	0.345
17506800	0.379
17510400	0.345
17514000	0.448
17517600	0.483
17521200	0.69
17524800	0.862
17528400	0.862
17532000	1
17535600	1
17539200	0.966
17542800	0.966
17546400	0.966
17550000	1
17553600	1
17557200	0.966
17560800	0.822
17564400	0.724
17568000	0.655
17571600	0.552
17575200	0.448
17578800	0.31
17582400	0.586
17586000	0.655
17589600	0.552
17593200	0.483
17596800	0.448
17600400	0.483
17604000	0.517
17607600	0.69
17611200	0.759
17614800	0.793
17618400	0.793
17622000	0.966
17625600	0.966
17629200	0.966
17632800	0.966
17636400	1
17640000	1
17643600	0.966
17647200	0.822
17650800	0.724
17654400	0.655
17658000	0.552
17661600	0.448
17665200	0.31
17668800	0.586
17672400	0.655
17676000	0.552
17679600	0.483
17683200	0.448
17686800	0.483
17690400	0.517
17694000	0.69
17697600	0.759
17701200	0.793
17704800	0.793
17708400	0.966
17712000	1
17715600	1
17719200	1
17722800	1
17726400	1
17730000	1
17733600	0.862
17737200	0.621
17740800	0.483
17744400	0.172
17748000	0.207
17751600	0.172
17755200	0.345
17758800	0.517
17762400	0.345
17766000	0.379
17769600	0.345
17773200	0.448
17776800	0.483
17780400	0.69
17784000	0.862
17787600	0.862
17791200	1
17794800	1
17798400	1
17802000	1
17805600	1
17809200	1
17812800	1
17816400	1
17820000	0.862
17823600	0.621
17827200	0.483
17830800	0.172
17834400	0.207
17838000	0.172
17841600	0.345
17845200	0.517
17848800	0.345
17852400	0.379
17856000	0.345
17859600	0.448
17863200	0.483
17866800	0.69
17870400	0.862
17874000	0.862
17877600	1
17881200	1
17884800	1
17888400	1
17892000	1
17895600	1
17899200	1
17902800	1
17906400	0.862
17910000	0.621
17913600	0.483
17917200	0.172
17920800	0.207
17924400	0.172
17928000	0.345
17931600	0.517
17935200	0.345
17938800	0.379
17942400	0.345
17946000	0.448
17949600	0.483
17953200	0.69
17956800	0.862
17960400	0.862
17964000	1
17967600	1
17971200	1
17974800	1
17978400	1
17982000	1
17985600	1
17989200	1
17992800	0.862
17996400	0.621
18000000	0.483
18003600	0.172
18007200	0.207
18010800	0.172
18014400	0.345
18018000	0.517
18021600	0.345
18025200	0.379
18028800	0.345
18032400	0.448
18036000	0.483
18039600	0.69
18043200	0.862
18046800	0.862
18050400	1
18054000	1
18057600	1
18061200	1
18064800	1
18068400	1
18072000	1
18075600	1
18079200	0.862
18082800	0.621
18086400	0.483
18090000	0.172
18093600	0.207
18097200	0.172
18100800	0.345
18104400	0.517
18108000	0.345
18111600	0.379
18115200	0.345
18118800	0.448
18122400	0.483
18126000	0.69
18129600	0.862
18133200	0.862
18136800	1
18140400	1
18144000	0.966
18147600	0.966
18151200	0.966
18154800	1
18158400	1
18162000	0.966
18165600	0.822
18169200	0.724
18172800	0.655
18176400	0.552
18180000	0.448
18183600	0.31
18187200	0.586
18190800	0.655
18194400	0.552
18198000	0.483
18201600	0.448
18205200	0.483
18208800	0.517
18212400	0.69
18216000	0.759
18219600	0.793
18223200	0.793
18226800	0.966
18230400	0.966
18234000	0.966
18237600	0.966
18241200	1
18244800	1
18248400	0.966
18252000	0.822
18255600	0.724
18259200	0.655
18262800	0.552
18266400	0.448
18270000	0.31
18273600	0.586
18277200	0.655
18280800	0.552
18284400	0.483
18288000	0.448
18291600	0.483
18295200	0.517
18298800	0.69
18302400	0.759
18306000	0.793
18309600	0.793
18313200	0.966
18316800	1
18320400	1
18324000	1
18327600	1
18331200	1
18334800	1
18338400	0.862
18342000	0.621
18345600	0.483
18349200	0.172
18352800	0.207
18356400	0.172
18360000	0.345
18363600	0.517
18367200	0.345
18370800	0.379
18374400	0.345
18378000	0.448
18381600	0.483
18385200	0.69
18388800	0.862
18392400	0.862
18396000	1
18399600	1
18403200	1
18406800	1
18410400	1
18414000	1
18417600	1
18421200	1
18424800	0.862
18428400	0.621
18432000	0.483
18435600	0.172
18439200	0.207
18442800	0.172
18446400	0.345
18450000	0.517
18453600	0.345
18457200	0.379
18460800	0.345
18464400	0.448
18468000	0.483
18471600	0.69
18475200	0.862
18478800	0.862
18482400	1
18486000	1
18489600	1
18493200	1
18496800	1
18500400	1
18504000	1
18507600	1
18511200	0.862
18514800	0.621
18518400	0.483
18522000	0.172
18525600	0.207
18529200	0.172
18532800	0.345
18536400	0.517
18540000	0.345
18543600	0.379
18547200	0.345
18550800	0.448
18554400	0.483
18558000	0.69
18561600	0.862
18565200	0.862
18568800	1
18572400	1
18576000	1
18579600	1
18583200	1
18586800	1
18590400	1
18594000	1
18597600	0.862
18601200	0.621
18604800	0.483
18608400	0.172
18612000	0.207
18615600	0.172
18619200	0.345
18622800	0.517
18626400	0.345
18630000	0.379
18633600	0.345
18637200	0.448
18640800	0.483
18644400	0.69
18648000	0.862
18651600	0.862
18655200	1
18658800	1
18662400	1
18666000	1
18669600	1
18673200	1
18676800	1
18680400	1
18684000	0.862
18687600	0.621
18691200	0.483
18694800	0.172
18698400	0.207
18702000	0.172
18705600	0.345
18709200	0.517
18712800	0.345
18716400	0.379
18720000	0.345
18723600	0.448
18727200	0.483
18730800	0.69
18734400	0.862
18738000	0.862
18741600	1
18745200	1
18748800	0.966
18752400	0.966
18756000	0.966
18759600	1
18763200	1
18766800	0.966
18770400	0.822
18774000	0.724
18777600	0.655
18781200	0.552
18784800	0.448
18788400	0.31
18792000	0.586
18795600	0.655
18799200	0.552
18802800	0.483
18806400	0.448
18810000	0.483
18813600	0.517
18817200	0.69
18820800	0.759
18824400	0.793
18828000	0.793
18831600	0.966
18835200	0.966
18838800	0.966
18842400	0.966
18846000	1
18849600	1
18853200	0.966
18856800	0.822
18860400	0.724
18864000	0.655
18867600	0.552
18871200	0.448
18874800	0.31
18878400	0.586
18882000	0.655
18885600	0.552
18889200	0.483
18892800	0.448
18896400	0.483
18900000	0.517
18903600	0.69
18907200	0.759
18910800	0.793
18914400	0.793
18918000	0.966
18921600	1
18925200	1
18928800	1
18932400	1
18936000	1
18939600	1
18943200	0.862
18946800	0.621
18950400	0.483
18954000	0.172
18957600	0.207
18961200	0.172
18964800	0.345
18968400	0.517
18972000	0.345
18975600	0.379
18979200	0.345
18982800	0.448
18986400	0.483
18990000	0.69
18993600	0.862
18997200	0.862
19000800	1
19004400	1
19008000	1
19011600	1
19015200	1
19018800	1
19022400	1
19026000	1
19029600	0.862
19033200	0.621
19036800	0.483
19040400	0.172
19044000	0.207
19047600	0.172
19051200	0.345
19054800	0.517
19058400	0.345
19062000	0.379
19065600	0.345
19069200	0.448
19072800	0.483
19076400	0.69
19080000	0.862
19083600	0.862
19087200	1
19090800	1
19094400	1
19098000	1
19101600	1
19105200	1
19108800	1
19112400	1
19116000	0.862
19119600	0.621
19123200	0.483
19126800	0.172
19130400	0.207
19134000	0.172
19137600	0.345
19141200	0.517
19144800	0.345
19148400	0.379
19152000	0.345
19155600	0.448
19159200	0.483
19162800	0.69
19166400	0.862
19170000	0.862
19173600	1
19177200	1
19180800	1
19184400	1
19188000	1
19191600	1
19195200	1
19198800	1
19202400	0.862
19206000	0.621
19209600	0.483
19213200	0.172
19216800	0.207
19220400	0.172
19224000	0.345
19227600	0.517
19231200	0.345
19234800	0.379
19238400	0.345
19242000	0.448
19245600	0.483
19249200	0.69
19252800	0.862
19256400	0.862
19260000	1
19263600	1
19267200	1
19270800	1
19274400	1
19278000	1
19281600	1
19285200	1
19288800	0.862
19292400	0.621
19296000	0.483
19299600	0.172
19303200	0.207
19306800	0.172
19310400	0.345
19314000	0.517
19317600	0.345
19321200	0.379
19324800	0.345
19328400	0.448
19332000	0.483
19335600	0.69
19339200	0.862
19342800	0.862
19346400	1
19350000	1
19353600	0.966
19357200	0.966
19360800	0.966
19364400	1
19368000	1
19371600	0.966
19375200	0.822
19378800	0.724
19382400	0.655
19386000	0.552
19389600	0.448
19393200	0.31
19396800	0.586
19400400	0.655
19404000	0.552
19407600	0.483
19411200	0.448
19414800	0.483
19418400	0.517
19422000	0.69
19425600	0.759
19429200	0.793
19432800	0.793
19436400	0.966
19440000	0.966
19443600	0.966
19447200	0.966
19450800	1
19454400	1
19458000	0.966
19461600	0.822
19465200	0.724
19468800	0.655
19472400	0.552
19476000	0.448
19479600	0.31
19483200	0.586
19486800	0.655
19490400	0.552
19494000	0.483
19497600	0.448
19501200	0.483
19504800	0.517
19508400	0.69
19512000	0.759
19515600	0.793
19519200	0.793
19522800	0.966
19526400	1
19530000	1
19533600	1
19537200	1
19540800	1
19544400	1
19548000	0.862
19551600	0.621
19555200	0.483
19558800	0.172
19562400	0.207
19566000	0.172
19569600	0.345
19573200	0.517
19576800	0.345
19580400	0.379
19584000	0.345
19587600	0.448
19591200	0.483
19594800	0.69
19598400	0.862
19602000	0.862
19605600	1
19609200	1
19612800	1
19616400	1
19620000	1
19623600	1
19627200	1
19630800	1
19634400	0.862
19638000	0.621
19641600	0.483
19645200	0.172
19648800	0.207
19652400	0.172
19656000	0.345
19659600	0.517
19663200	0.345
19666800	0.379
19670400	0.345
19674000	0.448
19677600	0.483
19681200	0.69
19684800	0.862
19688400	0.862
19692000	1
19695600	1
19699200	1
19702800	1
19706400	1
19710000	1
19713600	1
19717200	1
19720800	0.862
19724400	0.621
19728000	0.483
19731600	0.172
19735200	0.207
19738800	0.172
19742400	0.345
19746000	0.517
19749600	0.345
19753200	0.379
19756800	0.345
19760400	0.448
19764000	0.483
19767600	0.69
19771200	0.862
19774800	0.862
19778400	1
19782000	1
19785600	1
19789200	1
19792800	1
19796400	1
19800000	1
19803600	1
19807200	0.862
19810800	0.621
19814400	0.483
19818000	0.172
19821600	0.207
19825200	0.172
19828800	0.345
19832400	0.517
19836000	0.345
19839600	0.379
19843200	0.345
19846800	0.448
19850400	0.483
19854000	0.69
19857600	0.862
19861200	0.862
19864800	1
19868400	1
19872000	1
19875600	1
19879200	1
19882800	1
19886400	1
19890000	1
19893600	0.862
19897200	0.621
19900800	0.483
19904400	0.172
19908000	0.207
19911600	0.172
19915200	0.345
19918800	0.517
19922400	0.345
19926000	0.379
19929600	0.345
19933200	0.448
19936800	0.483
19940400	0.69
19944000	0.862
19947600	0.862
19951200	1
19954800	1
19958400	0.966
19962000	0.966
19965600	0.966
19969200	1
19972800	1
19976400	0.966
19980000	0.822
19983600	0.724
19987200	0.655
19990800	0.552
19994400	0.448
19998000	0.31
20001600	0.586
20005200	0.655
20008800	0.552
20012400	0.483
20016000	0.448
20019600	0.483
20023200	0.517
20026800	0.69
20030400	0.759
20034000	0.793
20037600	0.793
20041200	0.966
20044800	0.966
20048400	0.966
20052000	0.966
20055600	1
20059200	1
20062800	0.966
20066400	0.822
20070000	0.724
20073600	0.655
20077200	0.552
20080800	0.448
20084400	0.31
20088000	0.586
20091600	0.655
20095200	0.552
20098800	0.483
20102400	0.448
20106000	0.483
20109600	0.517
20113200	0.69
20116800	0.759
20120400	0.793
20124000	0.793
20127600	0.966
20131200	1
20134800	1
20138400	1
20142000	1
20145600	1
20149200	1
20152800	0.862
20156400	0.621
20160000	0.483
20163600	0.172
20167200	0.207
20170800	0.172
20174400	0.345
20178000	0.517
20181600	0.345
20185200	0.379
20188800	0.345
20192400	0.448
20196000	0.483
20199600	0.69
20203200	0.862
20206800	0.862
20210400	1
20214000	1
20217600	1
20221200	1
20224800	1
20228400	1
20232000	1
20235600	1
20239200	0.862
20242800	0.621
20246400	0.483
20250000	0.172
20253600	0.207
20257200	0.172
20260800	0.345
20264400	0.517
20268000	0.345
20271600	0.379
20275200	0.345
