#1	
double	Pel(35040,2)
14967000	41.97
14967900	44.38
14968800	47.87
14969700	52.48
14970600	58.45
14971500	65.95
14972400	75.09
14973300	85.35
14974200	96.17
14975100	106.96
14976000	117.02
14976900	126.24
14977800	134.18
14978700	140.63
14979600	145.48
14980500	149.21
14981400	152.54
14982300	156.11
14983200	160.28
14984100	164.65
14985000	168.7
14985900	171.5
14986800	172.74
14987700	171.98
14988600	168.94
14989500	163.52
14990400	155.51
14991300	146.25
14992200	136.74
14993100	128.53
14994000	122.35
14994900	118.02
14995800	114.45
14996700	111.01
14997600	107
14998500	102.67
14999400	98.3
15000300	94.17
15001200	90.68
15002100	88.04
15003000	86.27
15003900	85.47
15004800	85.79
15005700	87.07
15006600	89.24
15007500	92.13
15008400	95.65
15009300	99.74
15010200	104.43
15011100	109.68
15012000	115.42
15012900	121.07
15013800	125.88
15014700	129.17
15015600	130.45
15016500	129.97
15017400	128.53
15018300	126.52
15019200	124.4
15020100	122.47
15021000	120.71
15021900	119.07
15022800	117.54
15023700	115.58
15024600	112.53
15025500	107.68
15026400	100.54
15027300	91.96
15028200	82.86
15029100	74.04
15030000	69.64
15030900	62.06
15031800	55.52
15032700	50.35
15033600	46.78
15034500	44.62
15035400	43.26
15036300	42.29
15037200	41.41
15038100	40.61
15039000	39.69
15039900	38.97
15040800	38.33
15041700	37.84
15042600	37.52
15043500	37.6
15044400	38
15045300	38.73
15046200	39.81
15047100	40.97
15048000	42.53
15048900	44.86
15049800	48.83
15050700	55
15051600	63.9
15052500	74.21
15053400	84.47
15054300	93.37
15055200	99.66
15056100	103.75
15057000	106.48
15057900	108.76
15058800	111.17
15059700	113.53
15060600	115.54
15061500	116.82
15062400	117.22
15063300	116.9
15064200	116.02
15065100	114.82
15066000	113.57
15066900	112.57
15067800	111.77
15068700	111.49
15069600	111.81
15070500	113.05
15071400	115.06
15072300	118.22
15073200	122.23
15074100	126.44
15075000	129.65
15075900	130.97
15076800	129.49
15077700	125.96
15078600	121.19
15079500	116.18
15080400	111.65
15081300	107.8
15082200	104.39
15083100	101.43
15084000	98.74
15084900	96.49
15085800	94.73
15086700	93.37
15087600	92.45
15088500	92.13
15089400	92.45
15090300	93.37
15091200	94.89
15092100	97.06
15093000	99.98
15093900	103.43
15094800	107.48
15095700	112.09
15096600	117.06
15097500	122.23
15098400	127.4
15099300	132.13
15100200	135.78
15101100	137.63
15102000	137.47
15102900	135.78
15103800	133.38
15104700	130.97
15105600	129.17
15106500	127.8
15107400	126.48
15108300	124.88
15109200	122.55
15110100	119.35
15111000	114.98
15111900	109.48
15112800	102.63
15113700	94.81
15114600	86.43
15115500	77.85
15116400	72.32
15117300	68.39
15118200	65.02
15119100	61.7
15120000	57.77
15120900	53.64
15121800	49.59
15122700	46.22
15123600	43.9
15124500	42.37
15125400	41.41
15126300	40.89
15127200	40.53
15128100	40.25
15129000	40.21
15129900	40.21
15130800	40.37
15131700	40.57
15132600	40.85
15133500	40.89
15134400	40.89
15135300	41.01
15136200	41.57
15137100	42.94
15138000	45.26
15138900	48.63
15139800	53
15140700	58.29
15141600	64.42
15142500	71.28
15143400	78.45
15144300	85.79
15145200	93.09
15146100	100.18
15147000	106.96
15147900	113.33
15148800	119.03
15149700	124.04
15150600	127.96
15151500	130.73
15152400	132.17
15153300	132.66
15154200	132.9
15155100	133.38
15156000	134.58
15156900	136.42
15157800	138.83
15158700	141.39
15159600	144.16
15160500	146.49
15161400	147.97
15162300	148.13
15163200	146.65
15164100	143.92
15165000	140.23
15165900	136.1
15166800	131.85
15167700	127.96
15168600	124.52
15169500	122.03
15170400	120.47
15171300	119.67
15172200	119.19
15173100	118.62
15174000	117.74
15174900	116.78
15175800	116.06
15176700	115.98
15177600	116.7
15178500	118.3
15179400	120.79
15180300	124.04
15181200	127.88
15182100	132.05
15183000	136.26
15183900	140.11
15184800	143.2
15185700	145.36
15186600	146.41
15187500	146.09
15188400	144.4
15189300	141.52
15190200	137.71
15191100	133.38
15192000	128.93
15192900	124.92
15193800	121.71
15194700	119.99
15195600	119.95
15196500	120.47
15197400	120.31
15198300	117.98
15199200	112.57
15200100	104.95
15201000	96.25
15201900	87.8
15202800	80.5
15203700	74.37
15204600	69.07
15205500	64.26
15206400	59.57
15207300	55.24
15208200	51.39
15209100	48.19
15210000	45.82
15210900	44.22
15211800	43.02
15212700	42.13
15213600	41.41
15214500	40.85
15215400	40.37
15216300	40.13
15217200	40.13
15218100	40.21
15219000	40.29
15219900	40.13
15220800	39.81
15221700	39.33
15222600	38.93
15223500	38.85
15224400	39.17
15225300	40.05
15226200	41.73
15227100	44.14
15228000	47.59
15228900	52.2
15229800	58.13
15230700	65.59
15231600	74.69
15232500	84.91
15233400	95.65
15234300	106.36
15235200	116.42
15236100	125.56
15237000	133.46
15237900	139.87
15238800	144.72
15239700	148.41
15240600	151.7
15241500	155.27
15242400	159.44
15243300	163.76
15244200	167.81
15245100	170.58
15246000	171.82
15246900	171.06
15247800	168.01
15248700	162.64
15249600	154.66
15250500	145.44
15251400	136.02
15252300	127.8
15253200	121.71
15254100	117.38
15255000	113.85
15255900	110.41
15256800	106.44
15257700	102.11
15258600	97.74
15259500	93.69
15260400	90.2
15261300	87.55
15262200	85.79
15263100	84.99
15264000	85.31
15264900	86.59
15265800	88.76
15266700	91.64
15267600	95.13
15268500	99.22
15269400	103.87
15270300	109.12
15271200	114.82
15272100	120.43
15273000	125.2
15273900	128.49
15274800	129.77
15275700	129.29
15276600	127.8
15277500	125.84
15278400	123.76
15279300	121.79
15280200	120.03
15281100	118.42
15282000	116.9
15282900	114.98
15283800	111.89
15284700	107.08
15285600	100.02
15286500	91.48
15287400	82.42
15288300	73.64
15289200	69.27
15290100	61.74
15291000	55.2
15291900	50.07
15292800	46.54
15293700	44.38
15294600	43.02
15295500	42.05
15296400	41.17
15297300	40.37
15298200	39.49
15299100	38.77
15300000	38.12
15300900	37.64
15301800	37.32
15302700	37.4
15303600	37.8
15304500	38.53
15305400	39.57
15306300	40.77
15307200	42.29
15308100	44.62
15309000	48.59
15309900	54.72
15310800	63.58
15311700	73.84
15312600	84.03
15313500	92.89
15314400	99.14
15315300	103.23
15316200	105.96
15317100	108.2
15318000	110.61
15318900	112.93
15319800	114.94
15320700	116.22
15321600	116.62
15322500	116.3
15323400	115.42
15324300	114.21
15325200	113.01
15326100	111.97
15327000	111.17
15327900	110.93
15328800	111.25
15329700	112.45
15330600	114.45
15331500	117.58
15332400	121.59
15333300	125.76
15334200	129.01
15335100	130.29
15336000	128.85
15336900	125.28
15337800	120.55
15338700	115.58
15339600	111.09
15340500	107.24
15341400	103.87
15342300	100.9
15343200	98.22
15344100	95.97
15345000	94.21
15345900	92.89
15346800	91.96
15347700	91.64
15348600	91.96
15349500	92.89
15350400	94.37
15351300	96.58
15352200	99.46
15353100	102.87
15354000	106.92
15354900	111.49
15355800	116.46
15356700	121.59
15357600	126.72
15358500	131.45
15359400	135.1
15360300	136.9
15361200	136.74
15362100	135.1
15363000	132.7
15363900	130.29
15364800	128.53
15365700	127.12
15366600	125.84
15367500	124.24
15368400	121.91
15369300	118.7
15370200	114.37
15371100	108.92
15372000	102.07
15372900	94.33
15373800	85.95
15374700	77.45
15375600	69.15
15376500	61.62
15377400	55.12
15378300	49.99
15379200	46.46
15380100	44.34
15381000	42.94
15381900	41.97
15382800	41.13
15383700	40.33
15384600	39.41
15385500	38.73
15386400	38.08
15387300	37.6
15388200	37.28
15389100	37.32
15390000	37.76
15390900	38.45
15391800	39.53
15392700	40.69
15393600	42.25
15394500	44.54
15395400	48.51
15396300	54.64
15397200	63.46
15398100	73.72
15399000	83.91
15399900	92.73
15400800	98.98
15401700	103.03
15402600	105.76
15403500	108
15404400	110.41
15405300	112.77
15406200	114.74
15407100	116.02
15408000	116.46
15408900	116.14
15409800	115.22
15410700	114.05
15411600	112.81
15412500	111.81
15413400	111.01
15414300	110.73
15415200	111.05
15416100	112.29
15417000	114.25
15417900	117.42
15418800	121.39
15419700	125.56
15420600	128.77
15421500	130.05
15422400	128.61
15423300	125.08
15424200	120.35
15425100	115.38
15426000	110.89
15426900	107.04
15427800	103.67
15428700	100.74
15429600	98.06
15430500	95.81
15431400	94.09
15432300	92.73
15433200	91.84
15434100	91.52
15435000	91.84
15435900	92.73
15436800	94.25
15437700	96.41
15438600	99.3
15439500	102.71
15440400	106.72
15441300	111.33
15442200	116.3
15443100	121.39
15444000	126.52
15444900	131.25
15445800	134.86
15446700	136.7
15447600	136.54
15448500	134.86
15449400	132.45
15450300	130.05
15451200	128.29
15452100	126.92
15453000	125.64
15453900	124.04
15454800	121.71
15455700	118.54
15456600	114.21
15457500	108.76
15458400	101.91
15459300	94.17
15460200	85.83
15461100	77.33
15462000	69.07
15462900	61.54
15463800	55.04
15464700	49.91
15465600	46.38
15466500	44.26
15467400	42.9
15468300	41.93
15469200	41.05
15470100	40.25
15471000	39.37
15471900	38.65
15472800	38
15473700	37.52
15474600	37.2
15475500	37.28
15476400	37.68
15477300	38.41
15478200	39.45
15479100	40.65
15480000	42.17
15480900	44.5
15481800	48.43
15482700	54.56
15483600	63.38
15484500	73.6
15485400	83.79
15486300	92.57
15487200	98.82
15488100	102.87
15489000	105.6
15489900	107.84
15490800	110.25
15491700	112.57
15492600	114.58
15493500	115.86
15494400	116.26
15495300	115.94
15496200	115.06
15497100	113.85
15498000	112.65
15498900	111.61
15499800	110.81
15500700	110.57
15501600	110.89
15502500	112.09
15503400	114.09
15504300	117.22
15505200	121.23
15506100	125.4
15507000	128.57
15507900	129.85
15508800	128.41
15509700	124.92
15510600	120.15
15511500	115.22
15512400	110.73
15513300	106.88
15514200	103.51
15515100	100.58
15516000	97.94
15516900	95.69
15517800	93.93
15518700	92.57
15519600	91.68
15520500	91.36
15521400	91.68
15522300	92.57
15523200	94.09
15524100	96.25
15525000	99.14
15525900	102.55
15526800	106.56
15527700	111.13
15528600	116.1
15529500	121.23
15530400	126.32
15531300	131.05
15532200	134.66
15533100	136.5
15534000	136.34
15534900	134.66
15535800	132.25
15536700	129.85
15537600	128.09
15538500	126.72
15539400	125.44
15540300	123.84
15541200	121.55
15542100	118.34
15543000	114.01
15543900	108.56
15544800	101.75
15545700	94.01
15546600	85.71
15547500	77.21
15548400	68.95
15549300	61.46
15550200	54.96
15551100	49.83
15552000	46.34
15552900	44.18
15553800	42.82
15554700	41.85
15555600	41.01
15556500	40.21
15557400	39.29
15558300	38.61
15559200	37.96
15560100	37.48
15561000	37.16
15561900	37.24
15562800	37.64
15563700	38.33
15564600	39.41
15565500	40.57
15566400	42.13
15567300	44.42
15568200	48.35
15569100	54.48
15570000	63.26
15570900	73.48
15571800	83.67
15572700	92.45
15573600	98.66
15574500	102.75
15575400	105.43
15576300	107.68
15577200	110.09
15578100	112.41
15579000	114.41
15579900	115.66
15580800	116.1
15581700	115.78
15582600	114.86
15583500	113.69
15584400	112.49
15585300	111.45
15586200	110.65
15587100	110.41
15588000	110.73
15588900	111.93
15589800	113.93
15590700	117.06
15591600	121.03
15592500	125.2
15593400	128.41
15594300	129.69
15595200	128.25
15596100	124.72
15597000	119.99
15597900	115.02
15598800	110.57
15599700	106.72
15600600	103.39
15601500	100.42
15602400	97.78
15603300	95.53
15604200	93.77
15605100	92.45
15606000	91.56
15606900	91.24
15607800	91.56
15608700	92.45
15609600	93.93
15610500	96.13
15611400	98.98
15612300	102.43
15613200	106.4
15614100	110.97
15615000	115.94
15615900	121.03
15616800	126.16
15617700	130.85
15618600	134.46
15619500	136.3
15620400	136.14
15621300	134.46
15622200	132.05
15623100	129.69
15624000	127.92
15624900	126.52
15625800	125.28
15626700	123.68
15627600	121.35
15628500	118.18
15629400	113.85
15630300	108.4
15631200	101.63
15632100	93.89
15633000	85.59
15633900	77.09
15634800	68.87
15635700	61.38
15636600	54.88
15637500	49.79
15638400	46.26
15639300	44.14
15640200	42.78
15641100	41.81
15642000	40.93
15642900	40.13
15643800	39.25
15644700	38.53
15645600	37.92
15646500	37.44
15647400	37.12
15648300	37.16
15649200	37.6
15650100	38.29
15651000	39.33
15651900	40.53
15652800	42.05
15653700	44.34
15654600	48.27
15655500	54.4
15656400	63.18
15657300	73.4
15658200	83.55
15659100	92.33
15660000	98.54
15660900	102.59
15661800	105.31
15662700	107.52
15663600	109.92
15664500	112.25
15665400	114.21
15666300	115.5
15667200	115.94
15668100	115.62
15669000	114.7
15669900	113.53
15670800	112.33
15671700	111.29
15672600	110.49
15673500	110.25
15674400	110.57
15675300	111.77
15676200	113.73
15677100	116.86
15678000	120.87
15678900	125
15679800	128.21
15680700	129.49
15681600	128.05
15682500	124.56
15683400	119.83
15684300	114.86
15685200	110.41
15686100	106.56
15687000	103.23
15687900	100.3
15688800	97.66
15689700	95.41
15690600	93.65
15691500	92.33
15692400	91.4
15693300	91.08
15694200	91.4
15695100	92.33
15696000	93.81
15696900	95.97
15697800	98.86
15698700	102.27
15699600	106.24
15700500	110.81
15701400	115.78
15702300	120.87
15703200	125.96
15704100	130.65
15705000	134.26
15705900	136.1
15706800	135.94
15707700	134.26
15708600	131.89
15709500	129.49
15710400	127.72
15711300	126.36
15712200	125.08
15713100	123.47
15714000	121.19
15714900	117.98
15715800	113.69
15716700	108.28
15717600	101.47
15718500	93.73
15719400	85.47
15720300	77.01
15721200	71.52
15722100	67.63
15723000	64.3
15723900	61.02
15724800	57.13
15725700	53.04
15726600	49.07
15727500	45.74
15728400	43.42
15729300	41.89
15730200	40.93
15731100	40.45
15732000	40.09
15732900	39.85
15733800	39.77
15734700	39.77
15735600	39.93
15736500	40.17
15737400	40.41
15738300	40.45
15739200	40.45
15740100	40.57
15741000	41.09
15741900	42.49
15742800	44.78
15743700	48.11
15744600	52.44
15745500	57.69
15746400	63.74
15747300	70.52
15748200	77.57
15749100	84.87
15750000	92.09
15750900	99.1
15751800	105.8
15752700	112.09
15753600	117.74
15754500	122.67
15755400	126.6
15756300	129.33
15757200	130.73
15758100	131.21
15759000	131.45
15759900	131.93
15760800	133.14
15761700	134.94
15762600	137.35
15763500	139.87
15764400	142.6
15765300	144.92
15766200	146.37
15767100	146.53
15768000	145.08
15768900	142.36
15769800	138.71
15770700	134.62
15771600	130.41
15772500	126.6
15773400	123.15
15774300	120.71
15775200	119.19
15776100	118.38
15777000	117.9
15777900	117.34
15778800	116.46
15779700	115.5
15780600	114.82
15781500	114.7
15782400	115.46
15783300	117.02
15784200	119.51
15785100	122.67
15786000	126.52
15786900	130.65
15787800	134.78
15788700	138.63
15789600	141.64
15790500	143.8
15791400	144.84
15792300	144.52
15793200	142.84
15794100	139.99
15795000	136.22
15795900	131.93
15796800	127.56
15797700	123.56
15798600	120.39
15799500	118.7
15800400	118.62
15801300	119.19
15802200	119.03
15803100	116.74
15804000	111.37
15804900	103.83
15805800	95.21
15806700	86.83
15807600	79.66
15808500	73.6
15809400	68.35
15810300	63.58
15811200	58.97
15812100	54.68
15813000	50.87
15813900	47.67
15814800	45.34
15815700	43.78
15816600	42.57
15817500	41.69
15818400	40.97
15819300	40.41
15820200	39.93
15821100	39.73
15822000	39.73
15822900	39.77
15823800	39.89
15824700	39.73
15825600	39.41
15826500	38.93
15827400	38.53
15828300	38.45
15829200	38.77
15830100	39.61
15831000	41.29
15831900	43.7
15832800	47.1
15833700	51.63
15834600	57.53
15835500	64.9
15836400	73.92
15837300	84.03
15838200	94.69
15839100	105.27
15840000	115.22
15840900	124.28
15841800	132.05
15842700	138.43
15843600	143.2
15844500	146.89
15845400	150.13
15846300	153.66
15847200	157.79
15848100	162.08
15849000	166.05
15849900	168.82
15850800	170.02
15851700	169.3
15852600	166.29
15853500	160.96
15854400	153.06
15855300	143.92
15856200	134.62
15857100	126.48
15858000	120.47
15858900	116.14
15859800	112.65
15860700	109.24
15861600	105.35
15862500	101.02
15863400	96.74
15864300	92.69
15865200	89.28
15866100	86.67
15867000	84.91
15867900	84.11
15868800	84.43
15869700	85.71
15870600	87.84
15871500	90.68
15872400	94.13
15873300	98.18
15874200	102.79
15875100	107.96
15876000	113.61
15876900	119.19
15877800	123.88
15878700	127.12
15879600	128.41
15880500	127.92
15881400	126.48
15882300	124.52
15883200	122.47
15884100	120.55
15885000	118.78
15885900	117.22
15886800	115.7
15887700	113.77
15888600	110.77
15889500	105.96
15890400	98.98
15891300	90.52
15892200	81.58
15893100	72.88
15894000	68.59
15894900	61.14
15895800	54.68
15896700	49.59
15897600	46.1
15898500	43.98
15899400	42.57
15900300	41.65
15901200	40.77
15902100	39.97
15903000	39.09
15903900	38.41
15904800	37.76
15905700	37.28
15906600	36.96
15907500	37.04
15908400	37.44
15909300	38.12
15910200	39.21
15911100	40.37
15912000	41.89
15912900	44.18
15913800	48.11
15914700	54.2
15915600	62.94
15916500	73.12
15917400	83.23
15918300	91.96
15919200	98.14
15920100	102.19
15921000	104.87
15921900	107.12
15922800	109.48
15923700	111.81
15924600	113.77
15925500	115.06
15926400	115.46
15927300	115.18
15928200	114.25
15929100	113.09
15930000	111.89
15930900	110.85
15931800	110.09
15932700	109.8
15933600	110.13
15934500	111.33
15935400	113.33
15936300	116.42
15937200	120.39
15938100	124.52
15939000	127.72
15939900	128.97
15940800	127.56
15941700	124.08
15942600	119.35
15943500	114.41
15944400	109.96
15945300	106.16
15946200	102.83
15947100	99.9
15948000	97.26
15948900	95.05
15949800	93.29
15950700	91.96
15951600	91.08
15952500	90.76
15953400	91.08
15954300	91.96
15955200	93.45
15956100	95.61
15957000	98.46
15957900	101.87
15958800	105.84
15959700	110.41
15960600	115.3
15961500	120.39
15962400	125.48
15963300	130.17
15964200	133.74
15965100	135.58
15966000	135.42
15966900	133.74
15967800	131.37
15968700	128.97
15969600	127.24
15970500	125.88
15971400	124.6
15972300	122.99
15973200	120.71
15974100	117.54
15975000	113.25
15975900	107.84
15976800	101.07
15977700	93.37
15978600	85.11
15979500	76.69
15980400	68.51
15981300	61.06
15982200	54.6
15983100	49.51
15984000	46.02
15984900	43.9
15985800	42.53
15986700	41.57
15987600	40.73
15988500	39.93
15989400	39.05
15990300	38.37
15991200	37.72
15992100	37.24
15993000	36.92
15993900	37
15994800	37.4
15995700	38.08
15996600	39.13
15997500	40.33
15998400	41.85
15999300	44.14
16000200	48.03
16001100	54.12
16002000	62.86
16002900	73
16003800	83.11
16004700	91.84
16005600	98.06
16006500	102.07
16007400	104.75
16008300	107
16009200	109.36
16010100	111.69
16011000	113.65
16011900	114.94
16012800	115.34
16013700	115.02
16014600	114.13
16015500	112.97
16016400	111.77
16017300	110.73
16018200	109.92
16019100	109.68
16020000	110
16020900	111.21
16021800	113.17
16022700	116.3
16023600	120.27
16024500	124.4
16025400	127.56
16026300	128.85
16027200	127.4
16028100	123.92
16029000	119.23
16029900	114.29
16030800	109.84
16031700	106.04
16032600	102.71
16033500	99.78
16034400	97.14
16035300	94.93
16036200	93.17
16037100	91.84
16038000	90.96
16038900	90.64
16039800	90.96
16040700	91.84
16041600	93.33
16042500	95.49
16043400	98.34
16044300	101.75
16045200	105.72
16046100	110.25
16047000	115.18
16047900	120.27
16048800	125.36
16049700	130.01
16050600	133.58
16051500	135.42
16052400	135.26
16053300	133.58
16054200	131.21
16055100	128.85
16056000	127.08
16056900	125.72
16057800	124.44
16058700	122.87
16059600	120.59
16060500	117.42
16061400	113.13
16062300	107.72
16063200	100.94
16064100	93.29
16065000	85.03
16065900	76.61
16066800	68.43
16067700	60.98
16068600	54.56
16069500	49.47
16070400	45.98
16071300	43.86
16072200	42.49
16073100	41.53
16074000	40.69
16074900	39.89
16075800	39.01
16076700	38.33
16077600	37.68
16078500	37.2
16079400	36.88
16080300	36.96
16081200	37.36
16082100	38.04
16083000	39.09
16083900	40.29
16084800	41.81
16085700	44.1
16086600	47.99
16087500	54.08
16088400	62.78
16089300	72.92
16090200	83.02
16091100	91.76
16092000	97.94
16092900	101.95
16093800	104.67
16094700	106.88
16095600	109.24
16096500	111.57
16097400	113.53
16098300	114.82
16099200	115.22
16100100	114.9
16101000	114.01
16101900	112.85
16102800	111.65
16103700	110.61
16104600	109.8
16105500	109.56
16106400	109.88
16107300	111.09
16108200	113.05
16109100	116.18
16110000	120.15
16110900	124.24
16111800	127.44
16112700	128.69
16113600	127.28
16114500	123.8
16115400	119.07
16116300	114.17
16117200	109.72
16118100	105.92
16119000	102.59
16119900	99.66
16120800	97.06
16121700	94.81
16122600	93.09
16123500	91.76
16124400	90.84
16125300	90.56
16126200	90.84
16127100	91.76
16128000	93.25
16128900	95.41
16129800	98.26
16130700	101.63
16131600	105.6
16132500	110.13
16133400	115.06
16134300	120.15
16135200	125.2
16136100	129.85
16137000	133.46
16137900	135.26
16138800	135.1
16139700	133.46
16140600	131.05
16141500	128.69
16142400	126.96
16143300	125.6
16144200	124.32
16145100	122.71
16146000	120.43
16146900	117.26
16147800	113.01
16148700	107.6
16149600	100.86
16150500	93.17
16151400	84.91
16152300	76.53
16153200	68.35
16154100	60.94
16155000	54.48
16155900	49.43
16156800	45.94
16157700	43.82
16158600	42.45
16159500	41.49
16160400	40.65
16161300	39.85
16162200	38.97
16163100	38.29
16164000	37.64
16164900	37.16
16165800	36.84
16166700	36.92
16167600	37.32
16168500	38
16169400	39.05
16170300	40.25
16171200	41.77
16172100	44.02
16173000	47.95
16173900	54
16174800	62.74
16175700	72.88
16176600	82.94
16177500	91.64
16178400	97.82
16179300	101.87
16180200	104.55
16181100	106.76
16182000	109.12
16182900	111.45
16183800	113.41
16184700	114.7
16185600	115.1
16186500	114.78
16187400	113.89
16188300	112.73
16189200	111.53
16190100	110.49
16191000	109.72
16191900	109.44
16192800	109.76
16193700	110.97
16194600	112.93
16195500	116.06
16196400	120.03
16197300	124.12
16198200	127.28
16199100	128.57
16200000	127.12
16200900	123.64
16201800	118.94
16202700	114.05
16203600	109.6
16204500	105.8
16205400	102.47
16206300	99.58
16207200	96.94
16208100	94.73
16209000	92.97
16209900	91.64
16210800	90.76
16211700	90.44
16212600	90.76
16213500	91.64
16214400	93.13
16215300	95.29
16216200	98.14
16217100	101.55
16218000	105.51
16218900	110.05
16219800	114.94
16220700	120.03
16221600	125.08
16222500	129.73
16223400	133.3
16224300	135.1
16225200	134.98
16226100	133.3
16227000	130.93
16227900	128.57
16228800	126.8
16229700	125.44
16230600	124.2
16231500	122.59
16232400	120.31
16233300	117.14
16234200	112.89
16235100	107.48
16236000	100.74
16236900	93.09
16237800	84.83
16238700	76.45
16239600	68.31
16240500	60.86
16241400	54.44
16242300	49.39
16243200	45.9
16244100	43.78
16245000	42.41
16245900	41.45
16246800	40.61
16247700	39.81
16248600	38.93
16249500	38.25
16250400	37.6
16251300	37.12
16252200	36.8
16253100	36.88
16254000	37.28
16254900	37.96
16255800	39.01
16256700	40.21
16257600	41.73
16258500	43.98
16259400	47.91
16260300	53.96
16261200	62.66
16262100	72.8
16263000	82.86
16263900	91.56
16264800	97.74
16265700	101.75
16266600	104.43
16267500	106.68
16268400	109.04
16269300	111.33
16270200	113.29
16271100	114.58
16272000	114.98
16272900	114.66
16273800	113.77
16274700	112.61
16275600	111.41
16276500	110.41
16277400	109.6
16278300	109.36
16279200	109.68
16280100	110.89
16281000	112.85
16281900	115.94
16282800	119.91
16283700	124
16284600	127.16
16285500	128.45
16286400	127
16287300	123.52
16288200	118.86
16289100	113.93
16290000	109.52
16290900	105.72
16291800	102.39
16292700	99.46
16293600	96.86
16294500	94.65
16295400	92.89
16296300	91.56
16297200	90.68
16298100	90.36
16299000	90.68
16299900	91.56
16300800	93.05
16301700	95.21
16302600	98.06
16303500	101.43
16304400	105.39
16305300	109.92
16306200	114.82
16307100	119.91
16308000	124.96
16308900	129.61
16309800	133.18
16310700	134.98
16311600	134.82
16312500	133.18
16313400	130.81
16314300	128.45
16315200	126.68
16316100	125.32
16317000	124.08
16317900	122.47
16318800	120.23
16319700	117.06
16320600	112.77
16321500	107.4
16322400	100.66
16323300	93.01
16324200	84.75
16325100	76.37
16326000	71
16326900	67.15
16327800	63.82
16328700	60.57
16329600	56.69
16330500	52.64
16331400	48.71
16332300	45.38
16333200	43.1
16334100	41.57
16335000	40.65
16335900	40.17
16336800	39.77
16337700	39.53
16338600	39.45
16339500	39.45
16340400	39.61
16341300	39.85
16342200	40.09
16343100	40.17
16344000	40.17
16344900	40.25
16345800	40.81
16346700	42.13
16347600	44.42
16348500	47.75
16349400	52.04
16350300	57.25
16351200	63.26
16352100	70
16353000	77.01
16353900	84.23
16354800	91.4
16355700	98.34
16356600	104.99
16357500	111.25
16358400	116.86
16359300	121.75
16360200	125.64
16361100	128.33
16362000	129.73
16362900	130.21
16363800	130.45
16364700	130.93
16365600	132.13
16366500	133.94
16367400	136.3
16368300	138.83
16369200	141.52
16370100	143.8
16371000	145.24
16371900	145.4
16372800	143.96
16373700	141.27
16374600	137.67
16375500	133.62
16376400	129.45
16377300	125.64
16378200	122.23
16379100	119.79
16380000	118.26
16380900	117.46
16381800	117.02
16382700	116.46
16383600	115.58
16384500	114.62
16385400	113.93
16386300	113.85
16387200	114.58
16388100	116.14
16389000	118.58
16389900	121.75
16390800	125.56
16391700	129.65
16392600	133.78
16393500	137.55
16394400	140.55
16395300	142.72
16396200	143.72
16397100	143.4
16398000	141.76
16398900	138.91
16399800	135.18
16400700	130.93
16401600	126.6
16402500	122.63
16403400	119.47
16404300	117.78
16405200	117.74
16406100	118.26
16407000	118.1
16407900	115.82
16408800	110.53
16409700	103.03
16410600	94.49
16411500	86.15
16412400	79.1
16413300	73.08
16414200	67.87
16415100	63.14
16416000	58.53
16416900	54.28
16417800	50.47
16418700	47.35
16419600	45.02
16420500	43.46
16421400	42.29
16422300	41.37
16423200	40.69
16424100	40.13
16425000	39.65
16425900	39.45
16426800	39.45
16427700	39.49
16428600	39.61
16429500	39.45
16430400	39.13
16431300	38.65
16432200	38.25
16433100	38.16
16434000	38.49
16434900	39.33
16435800	41.01
16436700	43.38
16437600	46.74
16438500	51.27
16439400	57.13
16440300	64.46
16441200	73.4
16442100	83.43
16443000	94.01
16443900	104.51
16444800	114.37
16445700	123.39
16446600	131.13
16447500	137.43
16448400	142.2
16449300	145.8
16450200	149.05
16451100	152.54
16452000	156.67
16452900	160.92
16453800	164.89
16454700	167.61
16455600	168.82
16456500	168.09
16457400	165.09
16458300	159.8
16459200	151.98
16460100	142.92
16461000	133.66
16461900	125.6
16462800	119.59
16463700	115.34
16464600	111.85
16465500	108.48
16466400	104.59
16467300	100.3
16468200	96.05
16469100	92.04
16470000	88.64
16470900	86.03
16471800	84.31
16472700	83.51
16473600	83.83
16474500	85.07
16475400	87.19
16476300	90.04
16477200	93.45
16478100	97.46
16479000	102.07
16479900	107.2
16480800	112.81
16481700	118.34
16482600	122.99
16483500	126.24
16484400	127.48
16485300	127
16486200	125.6
16487100	123.64
16488000	121.59
16488900	119.71
16489800	117.94
16490700	116.38
16491600	114.86
16492500	112.97
16493400	109.96
16494300	105.23
16495200	98.26
16496100	89.88
16497000	80.98
16497900	72.36
16498800	68.15
16499700	60.7
16500600	54.32
16501500	49.27
16502400	45.78
16503300	43.66
16504200	42.29
16505100	41.37
16506000	40.49
16506900	39.73
16507800	38.85
16508700	38.12
16509600	37.52
16510500	37.04
16511400	36.72
16512300	36.8
16513200	37.2
16514100	37.88
16515000	38.93
16515900	40.09
16516800	41.61
16517700	43.9
16518600	47.79
16519500	53.84
16520400	62.5
16521300	72.6
16522200	82.66
16523100	91.32
16524000	97.5
16524900	101.51
16525800	104.19
16526700	106.4
16527600	108.76
16528500	111.09
16529400	113.01
16530300	114.29
16531200	114.7
16532100	114.37
16533000	113.49
16533900	112.33
16534800	111.13
16535700	110.13
16536600	109.32
16537500	109.08
16538400	109.4
16539300	110.61
16540200	112.57
16541100	115.66
16542000	119.59
16542900	123.72
